time,bandVelocityActual,currentRMS,feedRateActual,machineRunning,microphoneRMS,temperatureRMS,vibrationRMS,Experiment No,Piece No,Material
2025-12-12 18:12:59,26,0.6887441277503967,25,True,0.0911985635757446,23.627269744873047,5.097750186920166,-1,-1,Empty
2025-12-12 18:13:01,26,0.6907199621200562,25,True,0.0839933902025222,23.61956214904785,3.718934774398804,-1,-1,Empty
2025-12-12 18:13:02,26,0.7281211614608765,25,True,0.0866604894399643,23.615861892700195,3.684152126312256,-1,-1,Empty
2025-12-12 18:13:04,26,0.7014257311820984,25,True,0.0892585590481758,23.606460571289062,4.383138656616211,-1,-1,Empty
2025-12-12 18:13:06,26,0.7029156684875488,25,True,0.0851480588316917,23.612163543701172,4.35123348236084,-1,-1,Empty
2025-12-12 18:13:07,26,0.7041478157043457,25,True,0.0905516669154167,23.606922149658203,3.954123735427856,-1,-1,Empty
2025-12-12 18:13:08,26,0.6976428627967834,25,True,0.084137350320816,23.609851837158203,3.762926816940307,-1,-1,Empty
2025-12-12 18:13:09,26,0.7074052691459656,25,True,0.0875603780150413,23.61200904846191,3.755779981613159,-1,-1,Empty
2025-12-12 18:13:10,26,0.7070270776748657,25,True,0.0861317887902259,23.60877227783203,3.8772454261779785,-1,-1,Empty
2025-12-12 18:13:11,26,0.3914659023284912,25,True,0.0898377373814582,23.59628677368164,3.805910587310791,-1,-1,Empty
2025-12-12 18:15:22,41,1.4090471267700195,53,True,0.1989551037549972,23.723915100097656,3.0108346939086914,-1,-1,Empty
2025-12-12 18:15:23,56,1.4455045461654663,53,True,0.1390117853879928,23.722837448120117,3.8255090713500977,-1,-1,Empty
2025-12-12 18:15:25,56,1.4927456378936768,53,True,0.1351484060287475,23.71297264099121,3.418928861618042,-1,-1,Empty
2025-12-12 18:15:26,56,1.4339903593063354,53,True,0.1245868280529975,23.704185485839844,3.5963613986968994,-1,-1,Empty
2025-12-12 18:15:27,56,1.4915237426757812,53,True,0.1279402375221252,23.71405029296875,3.3613908290863037,-1,-1,Empty
2025-12-12 18:15:29,56,1.4775372743606567,53,True,0.1301719099283218,23.69740295410156,3.551893949508667,-1,-1,Empty
2025-12-12 18:15:30,56,1.5095913410186768,53,True,0.1412466317415237,23.68507194519043,3.74909234046936,-1,-1,Empty
2025-12-12 18:15:31,56,1.4942412376403809,53,True,0.1340143531560897,23.676902770996097,3.724124193191528,-1,-1,Empty
2025-12-12 18:15:33,56,1.515040159225464,53,True,0.1285771131515503,23.681989669799805,3.4426724910736084,-1,-1,Empty
2025-12-12 18:15:34,56,1.5057430267333984,53,True,0.1444814205169677,23.690465927124023,3.5121030807495117,-1,-1,Empty
2025-12-12 18:15:35,56,1.4881523847579956,53,True,0.1236290037631988,23.689233779907227,3.2312464714050293,-1,-1,Empty
2025-12-12 18:15:37,56,1.493130803108215,53,True,0.1700373888015747,23.68337631225586,5.960686206817627,-1,-1,Empty
2025-12-12 18:15:39,56,1.5216675996780396,53,True,0.1283030062913894,23.688308715820312,3.35514497756958,-1,-1,Empty
2025-12-12 18:15:40,56,1.5250048637390137,53,True,0.1603720486164093,23.681373596191406,3.3970870971679688,-1,-1,Empty
2025-12-12 18:15:41,56,2.1356201171875,53,True,0.836806058883667,23.685226440429688,48.30825424194336,-1,-1,Empty
2025-12-12 18:15:43,56,2.740182638168335,53,True,0.884706437587738,23.683067321777344,45.6268310546875,-1,-1,Empty
2025-12-12 18:15:44,56,2.6457595825195312,53,True,1.0399410724639893,23.67829132080078,48.84273147583008,-1,-1,Empty
2025-12-12 18:15:45,56,2.7283589839935303,53,True,0.7780935168266296,23.683992385864254,48.649688720703125,-1,-1,Empty
2025-12-12 18:15:46,56,2.7431039810180664,53,True,0.7144269347190857,23.687847137451172,50.30656814575195,-1,-1,Empty
2025-12-12 18:15:47,56,2.6573777198791504,53,True,0.6732810735702515,23.689542770385746,50.66167449951172,-1,-1,Empty
2025-12-12 18:15:48,56,2.715585947036743,53,True,0.6994315385818481,23.692779541015625,53.717037200927734,-1,-1,Empty
2025-12-12 18:15:50,56,2.677056312561035,53,True,0.653919517993927,23.69324111938477,47.915260314941406,-1,-1,Empty
2025-12-12 18:15:51,56,2.707426071166992,53,True,0.6446839570999146,23.69586181640625,50.15584564208984,-1,-1,Empty
2025-12-12 18:15:52,56,2.740037441253662,53,True,0.6810646057128906,23.690004348754883,53.78021240234375,-1,-1,Empty
2025-12-12 18:15:54,56,2.6877620220184326,53,True,0.6648546457290649,23.707422256469727,51.258697509765625,-1,-1,Empty
2025-12-12 18:15:55,56,2.703512668609619,53,True,0.7023002505302429,23.69940757751465,56.435062408447266,-1,-1,Empty
2025-12-12 18:15:56,56,2.678759813308716,53,True,0.601091206073761,23.70264434814453,44.49871063232422,-1,-1,Empty
2025-12-12 18:15:58,56,2.708834409713745,53,True,0.5890684127807617,23.70449447631836,49.85821914672851,-1,-1,Empty
2025-12-12 18:15:59,56,2.754092216491699,53,True,0.5800518989562988,23.698482513427734,45.678199768066406,-1,-1,Empty
2025-12-12 18:16:01,56,2.7166178226470947,53,True,0.5639193654060364,23.698482513427734,48.189964294433594,-1,-1,Empty
2025-12-12 18:16:03,56,2.726414680480957,53,True,0.6339714527130127,23.692625045776367,51.39079666137695,-1,-1,Empty
2025-12-12 18:16:05,56,2.8038735389709473,53,True,0.6606919169425964,23.69370460510254,58.908992767333984,-1,-1,Empty
2025-12-12 18:16:06,56,2.722782611846924,53,True,0.608751118183136,23.692163467407227,53.44357681274414,-1,-1,Empty
2025-12-12 18:16:07,56,2.7349700927734375,53,True,0.6232092380523682,23.694011688232425,54.391117095947266,-1,-1,Empty
2025-12-12 18:16:08,56,2.7049455642700195,53,True,0.5821453928947449,23.68892478942871,56.29378128051758,-1,-1,Empty
2025-12-12 18:16:09,56,2.6917717456817627,53,True,0.5992758274078369,23.701719284057617,56.14500045776367,-1,-1,Empty
2025-12-12 18:16:10,56,2.734654664993286,53,True,0.6506081223487854,23.686613082885746,65.95693969726562,-1,-1,Empty
2025-12-12 18:16:11,56,2.900588274002075,53,True,0.6125085353851318,23.688156127929688,59.732940673828125,-1,-1,Empty
2025-12-12 18:16:12,56,2.6809868812561035,53,True,0.624666690826416,23.68121910095215,67.58052062988281,-1,-1,Empty
2025-12-12 18:16:14,56,2.6694514751434326,53,True,0.6917763352394104,23.682605743408203,71.08390045166016,-1,-1,Empty
2025-12-12 18:16:15,0,2.6889986991882324,0,True,0.6152662634849548,23.68399429321289,76.48725891113281,-1,-1,Empty
2025-12-12 18:16:16,56,2.691244840621948,53,True,0.6219332218170166,23.677518844604492,76.4062728881836,-1,-1,Empty
2025-12-12 18:16:18,56,2.6678755283355713,53,True,0.5492289662361145,23.675052642822266,62.71556854248047,-1,-1,Empty
2025-12-12 18:16:20,56,1.5881391763687134,53,True,0.1805890649557113,23.671506881713867,4.503832817077637,-1,-1,Empty
2025-12-12 18:16:22,56,1.5462740659713743,53,True,0.1759752929210662,23.679214477539062,4.549624443054199,-1,-1,Empty
2025-12-12 18:16:23,56,1.570399045944214,53,True,0.2436898797750473,23.673357009887695,4.424282073974609,-1,-1,Empty
2025-12-12 18:16:24,56,1.5019623041152954,53,True,0.1838395446538925,23.664878845214844,4.624289512634277,-1,-1,Empty
2025-12-12 18:16:26,56,1.5285288095474243,53,True,0.2284830808639526,23.658098220825195,4.737164497375488,-1,-1,Empty
2025-12-12 18:16:27,56,1.502167820930481,53,True,0.1664418876171112,23.664878845214844,4.331130027770996,-1,-1,Empty
2025-12-12 18:16:28,56,1.564011573791504,53,True,0.2094118893146515,23.6685791015625,5.205577850341797,-1,-1,Empty
2025-12-12 18:16:29,56,0.4891707003116607,0,True,0.1423695683479309,23.669658660888672,4.511001110076904,-1,-1,Empty
2025-12-12 18:16:30,0,0.0738853812217712,53,True,0.0583976097404956,23.661951065063477,2.4678149223327637,-1,-1,Empty
2025-12-12 18:18:28,27,1.1231462955474854,25,True,0.1891142427921295,23.57470703125,3.4316673278808594,-1,-1,Empty
2025-12-12 18:18:29,56,1.225009560585022,25,True,0.1656050384044647,23.568078994750977,3.279135227203369,-1,-1,Empty
2025-12-12 18:18:31,56,1.5458688735961914,25,True,0.1360864341259002,23.57516860961914,3.2592110633850098,-1,-1,Empty
2025-12-12 18:18:33,56,1.559113621711731,25,True,0.1401919275522232,23.56376266479492,3.146299123764038,-1,-1,Empty
2025-12-12 18:18:34,56,1.5328621864318848,25,True,0.1371371001005172,23.553897857666016,3.1002748012542725,-1,-1,Empty
